Date_Time,Rainfall,Solar_Energy,Relative_Humidity,Temperature,ObjectId
2009/11/05 15:00:00+00,0,71,73.3,11.5,4154
2009/11/09 06:00:00+00,0,-0.1,99.4,5.5,4155
2016/03/16 08:00:00+00,0,30.6,,,4156
2009/11/14 01:00:00+00,0,0.4,79,13.6,4157
2016/03/17 03:00:00+00,0,0,,,4158
2009/11/20 02:00:00+00,0,-0.4,91.3,13.6,4159
2016/03/19 00:00:00+00,0,0,,,4160
2014/04/23 04:00:00+00,0,0.4,93.2,10.6,4161
2009/11/20 03:00:00+00,0,-0.2,93.3,13.5,4162
2014/04/26 00:00:00+00,0,0,85.9,10.5,4163
2016/03/20 13:00:00+00,0,142.4,,,4164
2007/01/18 00:00:00+00,0.6,-0.5,90.8,7.4,4165
2009/11/23 20:00:00+00,0,-1.1,81.3,11,4166
2014/04/26 06:00:00+00,0,121.8,87.6,10.6,4167
2016/03/25 15:00:00+00,0,471,,,4168
2007/01/21 15:00:00+00,0.4,27.5,70.3,6.9,4169
2009/11/26 23:00:00+00,0,-0.6,93.7,5.7,4170
2014/04/26 07:00:00+00,0,275,81.2,11.9,4171
2016/04/01 06:00:00+00,0,67.4,,,4172
2007/01/22 10:00:00+00,0,82.8,79.1,4.6,4173
2009/12/13 15:00:00+00,0,17,82.5,6.1,4174
2014/04/26 15:00:00+00,0,342.1,64.7,13.8,4175
2015/07/29 21:00:00+00,0,0,72.6,13.7,4176
2007/01/23 21:00:00+00,0,-2.7,68.1,0.4,4177
2009/12/23 18:00:00+00,0,-1.4,98.2,2.2,4178
2014/05/02 20:00:00+00,0,0,70.9,11.5,4179
2015/08/06 14:00:00+00,0,606.6,49.9,21.8,4180
2007/01/25 12:00:00+00,0,329.9,55.9,6.4,4181
2009/12/24 10:00:00+00,0,102.7,93.7,3.3,4182
2014/05/05 21:00:00+00,0.4,0,99.4,12.4,4183
2015/08/14 00:00:00+00,0,0,99.2,17.4,4184
2007/01/26 02:00:00+00,0,-0.1,74.7,2.2,4185
2012/04/09 15:00:00+00,2,80.5,97.7,10.7,4186
2014/05/08 03:00:00+00,0,0,90.9,11.3,4187
2010/06/14 19:00:00+00,0,21.8,63.1,17.2,4188
2015/08/16 03:00:00+00,0,0.1,100,9.8,4189
2007/01/29 14:00:00+00,0,68,72.7,9.7,4190
2008/11/22 00:00:00+00,0,-0.8,70.3,7.1,4191
2012/04/10 22:00:00+00,0,0,87.1,6.6,4192
2014/05/16 09:00:00+00,0,634.5,42.9,26.3,4193
2010/06/19 22:00:00+00,0,0,67.9,12.5,4194
2015/08/19 22:00:00+00,0,0,100,16.7,4195
2007/01/31 14:00:00+00,0,55.7,82.6,10.1,4196
2010/06/21 02:00:00+00,0,0,88.7,13.1,4197
2012/04/11 04:00:00+00,0,0,92.4,5.2,4198
2014/05/17 20:00:00+00,0,0,68.4,16.1,4199
2008/12/06 09:00:00+00,0,125.5,70.8,7.9,4200
2015/08/21 08:00:00+00,0,178.2,92.1,19.8,4201
2007/02/02 08:00:00+00,0.2,82.8,93.8,9.4,4202
2010/06/25 04:00:00+00,0,21.8,89,12.9,4203
2015/12/15 09:00:00+00,0,6.2,,,4204
2012/04/18 12:00:00+00,0,441.8,68.1,13.6,4205
2015/08/25 13:00:00+00,0,115,100,16.6,4206
2012/04/22 02:00:00+00,0,0,98.2,5.7,4207
2015/09/01 07:00:00+00,0,292.7,67.7,18.8,4208
2012/05/02 01:00:00+00,0,0,95.5,11.4,4209
2012/05/05 04:00:00+00,0.2,1.6,81.9,5.7,4210
2012/05/29 15:00:00+00,0,570.7,34.6,24.8,4211
2011/12/26 08:00:00+00,0,0.3,100,11.7,4212
2012/06/02 22:00:00+00,0.4,0,99.9,14.6,4213
2011/12/28 14:00:00+00,0,150.6,64.6,10.3,4214
2012/06/07 02:00:00+00,0,0,97.1,13.3,4215
2012/01/01 11:00:00+00,0,87.6,82.8,11.9,4216
2012/06/07 13:00:00+00,2.4,132.8,98.7,14.9,4217
2012/01/05 04:00:00+00,0,0,97.9,10.5,4218
2012/01/06 03:00:00+00,0,0,72.8,7.3,4219
2012/06/12 07:00:00+00,0,173.8,85.8,11.7,4220
2012/01/09 06:00:00+00,0,0,97.8,10.3,4221
2012/06/13 06:00:00+00,0,287.9,74.9,13.4,4222
2012/01/09 18:00:00+00,0,0,98.5,10.4,4223
2008/08/22 10:00:00+00,0,582.5,49.1,22.8,4224
2012/06/15 02:00:00+00,0,0.1,92.8,13.5,4225
2012/01/11 07:00:00+00,0,0,91.3,9.5,4226
2014/05/18 09:00:00+00,0,637.2,53.6,20.6,4227
2007/02/08 20:00:00+00,0,-2.2,90.8,2.2,4228
2014/05/23 01:00:00+00,0.4,0.1,100,12.7,4229
2007/02/08 21:00:00+00,0,-2.5,87.7,1.9,4230
2014/05/25 10:00:00+00,0,374.9,69.3,15.4,4231
2008/12/07 02:00:00+00,0,-1.9,98.1,-1,4232
2007/02/10 12:00:00+00,0.2,76.8,81.2,9.1,4233
2008/12/11 12:00:00+00,0,93.9,89.4,3.5,4234
2014/05/27 20:00:00+00,0,0.3,85.8,13.5,4235
2010/06/28 19:00:00+00,0,59.8,50.4,20.9,4236
2007/02/11 11:00:00+00,0,236.6,86.5,9.2,4237
2013/10/15 13:00:00+00,0,335.3,55.8,18.5,4238
2008/12/14 04:00:00+00,,,,,4239
2014/06/01 06:00:00+00,0,276,77,17.1,4240
2015/12/20 11:00:00+00,0,168.1,,,4241
2008/12/14 15:00:00+00,0,32.3,82.4,5.6,4242
2007/02/11 21:00:00+00,0.2,-2,85.1,8.3,4243
2013/10/16 02:00:00+00,0,0,100,8.1,4244
2010/07/04 10:00:00+00,0,424,60,20.2,4245
2014/06/01 07:00:00+00,0,402.1,76.9,17.3,4246
2015/12/22 05:00:00+00,0,0.6,,,4247
2008/12/16 22:00:00+00,0,-0.6,94.1,9.6,4248
2007/02/12 05:00:00+00,0,-1,77.9,9,4249
2013/10/16 20:00:00+00,0,0,87.7,15.6,4250
2010/07/06 10:00:00+00,0,566.5,43.3,22.5,4251
2014/06/04 00:00:00+00,0,0,93.2,12.6,4252
2014/06/08 00:00:00+00,0,0,86.2,15.1,4253
2008/12/21 22:00:00+00,0,-0.5,95.8,10.3,4254
2007/02/22 18:00:00+00,0.8,-1.7,85.8,10.7,4255
2013/10/22 13:00:00+00,0,95.8,90.7,17.5,4256
2010/07/07 04:00:00+00,0,1.8,84,16.9,4257
2014/06/06 11:00:00+00,0,773.5,54.2,20.5,4258
2014/06/10 04:00:00+00,0,22.6,89.6,14.4,4259
2008/12/22 12:00:00+00,0,65.1,95,10.7,4260
2007/02/24 09:00:00+00,0,141.1,85.7,9.5,4261
2013/10/24 22:00:00+00,0,0,96.5,14.9,4262
2008/12/25 02:00:00+00,0,-0.6,82,7.6,4263
2014/09/07 23:00:00+00,0,0,73.3,14.5,4264
2014/06/12 21:00:00+00,0,0,71.4,17.2,4265
2008/12/26 20:00:00+00,0,-2.2,82.6,1.7,4266
2007/02/26 01:00:00+00,0,-0.9,72.3,9.3,4267
2014/07/08 18:00:00+00,0,194.9,76.9,17.6,4268
2008/12/28 16:00:00+00,0,0.3,79.5,2.4,4269
2014/09/15 13:00:00+00,0,283.6,71.5,19.7,4270
2013/11/11 01:00:00+00,0.2,0,85.4,9.1,4271
2009/01/01 10:00:00+00,0,19.4,90.7,-1.3,4272
2007/03/01 16:00:00+00,0,59.3,71.9,9.1,4273
2014/07/09 17:00:00+00,0,307,56.5,22.2,4274
2009/01/02 09:00:00+00,0,15.9,97.9,-0.6,4275
2014/09/16 08:00:00+00,0,215.5,81.5,17.8,4276
2008/11/30 17:00:00+00,0,-1.1,73.8,3.8,4277
2009/01/04 20:00:00+00,0,-0.9,91.3,2,4278
2006/11/28 13:00:00+00,0,165.8,61.5,13.6,4279
2014/07/12 16:00:00+00,0,135,76.3,21.8,4280
2009/01/06 06:00:00+00,0,-2.3,78.6,-3.2,4281
2014/09/16 19:00:00+00,0,0,82.5,20.3,4282
2008/12/05 11:00:00+00,0,247.2,66.7,10,4283
2009/01/06 11:00:00+00,0,237.8,59.3,1.3,4284
2006/12/02 17:00:00+00,0,-2.9,75.8,9.3,4285
2014/07/13 03:00:00+00,0.2,0.1,100,17.4,4286
2009/01/07 23:00:00+00,0,-0.2,95.7,1.6,4287
2006/12/08 21:00:00+00,0,-2.5,78.7,6.9,4288
2008/12/06 21:00:00+00,0,-1.9,95.8,1,4289
2009/01/12 18:00:00+00,0.2,-0.9,97.6,9.5,4290
2014/09/21 13:00:00+00,0,379.9,53.5,19.8,4291
2013/11/18 13:00:00+00,0,42.2,96.4,10.3,4292
2009/01/13 22:00:00+00,0,-0.8,96.2,4.5,4293
2006/12/09 08:00:00+00,0,29.3,81.2,6.4,4294
2008/12/09 08:00:00+00,0,31.5,93.4,2.2,4295
2009/01/14 08:00:00+00,0,20.1,99,0.1,4296
2014/09/22 17:00:00+00,0,19.4,73.3,17.1,4297
2013/11/20 14:00:00+00,0,129.1,71.3,8.8,4298
2009/01/15 01:00:00+00,0,-0.4,87.4,8.8,4299
2006/12/15 19:00:00+00,0,-1,81.8,12.6,4300
2008/12/10 05:00:00+00,0,-2.3,88,0.9,4301
2009/01/15 21:00:00+00,0,-0.2,90.1,7.1,4302
2014/09/25 16:00:00+00,0,34.5,83.5,18.1,4303
2014/07/19 15:00:00+00,0,349.5,83.8,22.7,4304
2009/01/18 11:00:00+00,0.2,283.5,76.9,6.7,4305
2014/10/22 16:00:00+00,0,10.8,84.6,13.7,4306
2013/11/22 03:00:00+00,0,0,97.7,4.1,4307
2009/01/19 17:00:00+00,0,-1.7,84.2,4.1,4308
2008/12/29 10:00:00+00,0,147,71.9,1.9,4309
2009/01/19 18:00:00+00,0,-2.1,79.1,3.8,4310
2014/08/02 19:00:00+00,0,11.9,75.9,16.6,4311
2009/01/22 04:00:00+00,0.6,0,93.8,10.3,4312
2009/01/03 05:00:00+00,0,-2.1,77,-1.6,4313
2009/01/24 10:00:00+00,0,138.7,92,4.5,4314
2009/01/09 22:00:00+00,0,-0.2,99,-3.3,4315
2009/01/25 04:00:00+00,0.2,-0.3,91.2,6.6,4316
2009/01/11 04:00:00+00,0,-1.6,81.5,5.8,4317
2007/02/18 10:00:00+00,0,87.3,83.8,7.4,4318
2013/11/27 03:00:00+00,0,0,96.4,7.2,4319
2007/02/20 09:00:00+00,0,132.2,91.2,11,4320
2008/03/19 11:00:00+00,0,589.7,42,10.7,4321
2007/02/24 17:00:00+00,0,6.8,81.2,9.8,4322
2008/03/22 10:00:00+00,0,332.2,51.1,5.7,4323
2008/03/23 07:00:00+00,0.2,29.4,81.3,4.3,4324
2014/08/25 01:00:00+00,0,0,100,13.2,4325
2008/03/26 00:00:00+00,0,-0.7,80.8,7.6,4326
2013/12/04 21:00:00+00,0,0,97.7,3,4327
2014/08/29 07:00:00+00,0,125.9,92.9,15.7,4328
2013/12/06 03:00:00+00,0,0,82.5,6.4,4329
2014/03/17 08:00:00+00,0,54.9,85.8,9.7,4330
2008/04/03 22:00:00+00,0,-2,87.9,10.1,4331
2013/12/12 16:00:00+00,0,13.8,89.4,12.9,4332
2008/04/13 05:00:00+00,0,7.6,85,6.2,4333
2008/04/14 03:00:00+00,0,-2.3,86.2,4.6,4334
2013/12/15 12:00:00+00,0,29.6,97.9,13.5,4335
2008/04/17 03:00:00+00,0,-1.6,79.4,4,4336
2008/04/17 16:00:00+00,0,372.3,36.3,10.9,4337
2016/02/02 11:00:00+00,0.2,98.3,,,4338
2016/02/23 21:00:00+00,0,0,,,4339
2009/11/02 20:00:00+00,0,-0.4,86.5,9.1,4340
2007/02/25 20:00:00+00,0,-1.1,77.1,9.8,4341
2007/02/26 15:00:00+00,0,230.3,46.2,12.8,4342
2007/02/27 06:00:00+00,0.2,-0.1,96,10.4,4343
2007/03/02 21:00:00+00,2.2,-0.3,94.4,7.8,4344
2007/03/04 12:00:00+00,1.4,42.2,91.1,11.4,4345
2007/03/08 20:00:00+00,0.6,-2,72.7,9.2,4346
2007/03/09 09:00:00+00,0,383.5,55,11.7,4347
2007/03/16 04:00:00+00,0,-2.2,89,7.8,4348
2007/03/19 01:00:00+00,0,-1.3,82.3,2.4,4349
2007/04/02 19:00:00+00,0,-3.4,54.3,13.5,4350
2008/08/30 07:00:00+00,0,79.5,85.7,18.1,4351
2012/06/17 18:00:00+00,0.2,27.1,93.2,13.1,4352
2012/01/29 00:00:00+00,0,0,98.4,0.8,4353
2012/06/27 04:00:00+00,0,7.5,100,15.9,4354
2012/02/10 00:00:00+00,0.8,0,100,1.3,4355
2012/06/28 09:00:00+00,0,313.3,85.2,22.9,4356
2011/07/23 14:00:00+00,0,456.3,58.7,20.4,4357
2011/08/05 11:00:00+00,0,606.9,46.4,24.7,4358
2008/09/27 19:00:00+00,0,-2,92.2,12.2,4359
2008/09/28 07:00:00+00,0,77,98.9,7,4360
2008/09/30 02:00:00+00,0,-0.8,85.1,13.4,4361
2008/10/03 09:00:00+00,0,415.8,47.1,13.2,4362
2008/10/05 05:00:00+00,0.8,0,93.9,15.6,4363
2008/10/05 23:00:00+00,0,-1,76.6,9.9,4364
2008/10/08 10:00:00+00,0,481.1,52.4,18.9,4365
2011/08/19 22:00:00+00,0,0,86.3,15.9,4366
2008/10/12 17:00:00+00,0,1.6,68,19.4,4367
2011/08/26 11:00:00+00,0,280.1,66.7,18.8,4368
2008/10/15 10:00:00+00,0,119,85.1,15.2,4369
2008/10/15 23:00:00+00,0,-1.4,96.3,11.2,4370
2011/08/28 15:00:00+00,0,132.5,72.3,17,4371
2008/10/19 12:00:00+00,0,189.6,69.5,14.3,4372
2011/08/29 11:00:00+00,0,745.1,36.6,22,4373
2008/10/22 04:00:00+00,0.2,-1.4,87.9,6.8,4374
2011/09/01 00:00:00+00,0,0,88.2,12,4375
2008/10/22 17:00:00+00,0,-2.1,77.1,10.7,4376
2011/09/04 09:00:00+00,0,176.1,66.3,17.4,4377
2008/10/23 11:00:00+00,0,179.4,73,14.5,4378
2011/09/09 05:00:00+00,0,2.6,100,17.4,4379
2008/10/24 20:00:00+00,0,-2,87.3,7.2,4380
2011/09/10 18:00:00+00,0,6,75.1,18.2,4381
2008/10/29 02:00:00+00,0,-2.5,89,-0.3,4382
2011/09/19 16:00:00+00,0,49.1,90.1,16.6,4383
2008/11/02 09:00:00+00,0,73.5,87.8,7.3,4384
2011/09/23 04:00:00+00,0,0,93.6,11.4,4385
2008/11/04 21:00:00+00,0,-0.4,85.8,10.3,4386
2011/09/23 18:00:00+00,0,0.3,80.3,15.1,4387
2008/11/09 10:00:00+00,0,162.5,73.4,9.5,4388
2011/09/25 03:00:00+00,0,0,87.2,16.7,4389
2008/11/12 19:00:00+00,0,-1.7,80.8,8.3,4390
2011/09/27 09:00:00+00,0,212.8,82.6,17.3,4391
2008/11/14 15:00:00+00,,,,,4392
2011/09/29 03:00:00+00,0,0,94.9,16.6,4393
2008/11/15 14:00:00+00,,,,,4394
2011/10/01 15:00:00+00,0,231.4,46.6,27.5,4395
2008/11/17 09:00:00+00,0.2,29.6,97.7,8.8,4396
2010/06/11 03:00:00+00,0,0,81.2,13.2,4397
2008/11/17 14:00:00+00,0.2,67.9,93.8,10.7,4398
2010/06/11 19:00:00+00,0,85.3,66.4,19.6,4399
2008/11/21 04:00:00+00,0,-0.8,81.9,11.9,4400
2014/12/27 22:00:00+00,0,0,88.3,4.2,4401
2014/12/28 17:00:00+00,0,0,83.1,3.4,4402
2014/12/29 09:00:00+00,0,44.2,100,-0.5,4403
2014/12/29 18:00:00+00,0,0,97.2,2.5,4404
2014/12/30 13:00:00+00,0,221.5,68.4,9.2,4405
2015/01/10 10:00:00+00,0,28.9,86.4,12,4406
2015/01/12 00:00:00+00,0,0.2,97.7,7.8,4407
2015/01/16 12:00:00+00,0,237.6,65.6,9.7,4408
2015/01/16 20:00:00+00,0,0,79,3.2,4409
2015/01/18 07:00:00+00,0,0,100,2.5,4410
2015/01/18 19:00:00+00,0,0,87.5,4.5,4411
2015/01/18 23:00:00+00,0,0,83.1,4.1,4412
2015/01/20 01:00:00+00,0,0,86.8,1.1,4413
2015/01/20 21:00:00+00,0.8,0,100,5,4414
2015/01/24 07:00:00+00,,,,,4415
2015/01/25 02:00:00+00,,,,,4416
2015/01/28 10:00:00+00,0,66,93,9.7,4417
2015/01/28 19:00:00+00,0,0,74.2,5,4418
2015/01/29 07:00:00+00,0,0,87,4.4,4419
2015/01/29 22:00:00+00,0,0,78.8,4.3,4420
2014/03/02 12:00:00+00,0,99.4,99,9.4,4421
2015/02/01 05:00:00+00,0,0,68.9,4.1,4422
2015/02/02 06:00:00+00,0,0,87.6,-0.4,4423
2014/03/04 09:00:00+00,0,101.9,91.5,7.7,4424
2014/08/30 03:00:00+00,0,1,89.2,14.7,4425
2014/03/05 17:00:00+00,0,56.8,68.6,12.2,4426
2014/09/05 23:00:00+00,0,0,89.5,16.9,4427
2014/03/06 09:00:00+00,0,38,90,10.1,4428
2014/09/06 14:00:00+00,0,501.3,54.9,25.4,4429
2014/03/10 08:00:00+00,0,76.3,92,9.3,4430
2014/09/07 18:00:00+00,0,6.5,58.5,18.7,4431
2014/03/15 22:00:00+00,0,0,89.1,10.3,4432
2013/01/25 02:00:00+00,0,0,96,-0.8,4433
2014/09/09 15:00:00+00,0,319.1,51.2,23.5,4434
2013/07/31 19:00:00+00,0,7.7,89.2,19.9,4435
2013/01/27 19:00:00+00,0,0,88.4,5.9,4436
2014/09/13 17:00:00+00,0,39.6,63.8,20.2,4437
2013/07/04 08:00:00+00,0,113.3,98.4,16.7,4438
2013/08/02 11:00:00+00,0,679,64.3,24.5,4439
2013/01/30 13:00:00+00,0,221.6,72.9,11.8,4440
2014/09/20 15:00:00+00,0,221.3,76.6,21.2,4441
2013/07/05 18:00:00+00,0,127.1,54.4,23.9,4442
2013/08/02 20:00:00+00,0,0,87.3,18.7,4443
2013/02/01 18:00:00+00,0,0,91.7,6.9,4444
2011/10/06 20:00:00+00,0,0,66.9,12.6,4445
2011/08/24 14:00:00+00,0,237.2,74.6,19.1,4446
2014/09/25 09:00:00+00,0,328.2,78.7,18.3,4447
2014/09/30 04:00:00+00,0,0,100,13.1,4448
2014/10/02 18:00:00+00,0,0,85.2,17.9,4449
2014/10/04 22:00:00+00,0,0,95.4,8,4450
2014/10/05 07:00:00+00,0,121.7,92.6,10.2,4451
2014/10/06 05:00:00+00,0.6,0,97.4,12.1,4452
2014/10/10 08:00:00+00,0.2,234.4,76.8,15.6,4453
2014/10/10 14:00:00+00,0,176.1,56.9,17.8,4454
2014/10/12 12:00:00+00,0,213.1,86.5,12.9,4455
2014/10/16 04:00:00+00,0,0,100,11.7,4456
2014/10/19 00:00:00+00,0,0,99.8,16.1,4457
2014/10/20 07:00:00+00,0,79.1,93.9,13.8,4458
2014/10/21 15:00:00+00,0,136.2,62.5,12.4,4459
2014/11/03 06:00:00+00,0,0,93.9,8.6,4460
2014/11/04 07:00:00+00,0,0.3,100,4.2,4461
2014/11/05 14:00:00+00,0,229.8,63.7,13.3,4462
2014/11/06 19:00:00+00,0.2,0,100,12,4463
2014/11/07 14:00:00+00,2.2,92.1,98.7,8.9,4464
2014/11/11 20:00:00+00,0,0.2,99.1,12.6,4465
2014/11/17 12:00:00+00,0.6,40.4,100,10.4,4466
2014/11/21 03:00:00+00,0,0,93.2,8.6,4467
2011/10/08 04:00:00+00,0,0,77.1,12.1,4468
2005/07/17 04:00:00+00,0,13.9,80.4,14.7,4469
2013/02/04 20:00:00+00,0,0,85.3,8,4470
2013/08/03 19:00:00+00,0,12.4,90.9,17.7,4471
2013/07/08 14:00:00+00,0,627.8,43.4,28.6,4472
2011/10/09 10:00:00+00,0,255.9,95,16.8,4473
2011/08/24 20:00:00+00,0.4,0,94.3,15,4474
2014/10/30 16:00:00+00,0,68.2,88.5,18.6,4475
2005/07/17 23:00:00+00,0,-3,77.6,17.1,4476
2013/02/05 19:00:00+00,0,0,86.4,7.1,4477
2013/08/06 19:00:00+00,0,6.6,69.8,19.2,4478
2013/07/08 22:00:00+00,0,0,75.4,20.2,4479
2011/10/09 18:00:00+00,0,0,100,15.8,4480
2011/08/25 00:00:00+00,1.8,0,99.3,12.8,4481
2006/07/28 10:00:00+00,0,815,39.4,27.4,4482
2005/07/19 07:00:00+00,0,366.4,57.8,18,4483
2013/02/06 17:00:00+00,0,49.2,53.4,6.9,4484
2013/08/12 07:00:00+00,0,239.3,66,18.3,4485
2013/07/09 14:00:00+00,0,655.7,24.5,29,4486
2011/10/11 21:00:00+00,0,0,96.5,15.4,4487
2011/08/25 15:00:00+00,0,357.3,59.2,19.4,4488
2014/11/20 01:00:00+00,0,0,98.1,10.3,4489
2005/07/19 11:00:00+00,0,790.5,42.4,20.9,4490
2013/02/08 22:00:00+00,0,0,75.3,5.6,4491
2013/08/13 11:00:00+00,0,527.8,57.7,20.3,4492
2013/07/10 08:00:00+00,0,543.1,40.9,23,4493
2011/10/13 11:00:00+00,0,278.7,78.1,17.9,4494
2011/08/25 20:00:00+00,0.2,0,85.2,16,4495
2006/08/03 19:00:00+00,0,19.3,56.5,22.1,4496
2005/07/19 13:00:00+00,0,631.9,44.2,20.4,4497
2013/02/19 15:00:00+00,0,247.7,42.4,13.9,4498
2013/08/13 19:00:00+00,0,2.3,73.6,18,4499
2013/07/14 21:00:00+00,0,0,82,21.5,4500
2011/10/17 17:00:00+00,0,0.4,66.2,15.1,4501
2011/08/28 16:00:00+00,0,154.1,80.9,16,4502
2013/10/02 05:00:00+00,0,0,100,15.9,4503
2005/07/20 12:00:00+00,0,163.2,63.7,19.6,4504
2013/02/23 15:00:00+00,0,97.4,68.1,2.9,4505
2013/08/14 07:00:00+00,0,232,79.1,17.5,4506
2013/07/20 15:00:00+00,0,509,57.6,24,4507
2011/10/20 12:00:00+00,0,329.2,52.2,14.3,4508
2011/09/02 20:00:00+00,0,0,86.6,17.5,4509
2006/08/11 04:00:00+00,0,1.1,72.7,14,4510
2005/07/22 13:00:00+00,0,542.2,48.6,22.1,4511
2013/02/25 13:00:00+00,0,95.5,85.6,5,4512
2013/08/15 06:00:00+00,0.4,23.3,99.3,17.7,4513
2013/07/25 03:00:00+00,0,0.3,98.4,17.5,4514
2011/10/21 23:00:00+00,0,0,89.3,8.6,4515
2011/09/05 06:00:00+00,0.4,36.6,96.4,12.6,4516
2006/08/25 07:00:00+00,0,296.5,74.1,15.7,4517
2005/07/26 08:00:00+00,0,324.1,66.9,16.9,4518
2013/02/25 19:00:00+00,0,0,94.5,4.5,4519
2013/08/16 16:00:00+00,0,350.8,75.1,21.1,4520
2013/07/28 18:00:00+00,0,50.4,89,18.5,4521
2011/10/23 17:00:00+00,0,0,56.3,17.3,4522
2011/09/06 21:00:00+00,0.2,0.2,86.2,14,4523
2013/10/18 19:00:00+00,0.8,0,94.6,14.7,4524
2005/07/26 10:00:00+00,0,633,53.2,20,4525
2013/02/28 03:00:00+00,0,0,88.5,2.4,4526
2013/08/19 01:00:00+00,0,0,90.8,13.9,4527
2012/11/26 09:00:00+00,0,20.7,100,6.8,4528
2011/10/26 21:00:00+00,0,0,88.9,11.2,4529
2011/09/11 11:00:00+00,0,429.4,57.6,20.1,4530
2006/08/29 15:00:00+00,0,251.8,50.1,19.3,4531
2012/12/16 13:00:00+00,0,132.3,80.4,11.2,4532
2013/03/01 09:00:00+00,0,60.4,91.2,5.6,4533
2013/08/20 07:00:00+00,0,295.8,75.9,20.3,4534
2012/12/05 13:00:00+00,0.2,235.6,55.4,7.5,4535
2011/10/31 23:00:00+00,0,0,90.9,15.3,4536
2011/09/11 13:00:00+00,0,337.8,63,20.3,4537
2013/10/22 22:00:00+00,0,0,86.6,16.4,4538
2012/12/16 15:00:00+00,0,56.9,89.5,9.2,4539
2013/03/04 18:00:00+00,0,22.6,58.4,10,4540
2013/08/21 16:00:00+00,0,200.4,60.3,23.3,4541
2012/12/10 22:00:00+00,0,0,90.8,2.3,4542
2011/11/02 02:00:00+00,0,0,95,11.2,4543
2012/02/29 11:00:00+00,0,167.7,85.8,11.9,4544
2006/09/03 18:00:00+00,0,3.6,88.3,18,4545
2012/12/17 17:00:00+00,0,0.3,90.8,8.8,4546
2013/03/07 12:00:00+00,0.4,101.5,97.6,10.5,4547
2013/08/27 17:00:00+00,0,83.6,55.8,22.9,4548
2012/12/14 20:00:00+00,2,0.1,94.4,8.7,4549
2011/11/02 17:00:00+00,0,1.8,91.8,14.4,4550
2012/03/06 19:00:00+00,0,0,75.4,8,4551
2013/10/25 12:00:00+00,0,236.5,78.8,18.5,4552
2012/12/24 13:00:00+00,0,73.6,100,8.9,4553
2013/03/14 01:00:00+00,0,0,90.4,-0.2,4554
2013/08/27 19:00:00+00,0,0,78.6,19.4,4555
2013/03/16 02:00:00+00,0.4,0.2,93.1,7.9,4556
2011/11/03 03:00:00+00,0,0,98.6,15,4557
2012/03/11 03:00:00+00,0,0,100,7.5,4558
2006/10/16 23:00:00+00,0,-2.1,92.3,14.1,4559
2012/12/28 22:00:00+00,0,0,94.5,12.2,4560
2013/03/14 02:00:00+00,0,0,93.7,-0.9,4561
2013/08/27 23:00:00+00,0,0,90.9,16.9,4562
2013/03/16 16:00:00+00,0.2,100.6,84.4,7.8,4563
2011/11/20 10:00:00+00,0,16.1,100,10.6,4564
2012/03/11 07:00:00+00,0.2,3.5,100,6.7,4565
2013/10/27 22:00:00+00,1.6,0,98.7,11.8,4566
2013/01/01 17:00:00+00,0,0.2,78.1,7.3,4567
2013/03/14 19:00:00+00,0,0.3,74.9,5.5,4568
2013/03/18 18:00:00+00,0,66.5,60.9,9.4,4569
2013/03/19 15:00:00+00,0,121,75.1,7.6,4570
2013/03/21 05:00:00+00,0,0,94.1,4.2,4571
2013/03/28 10:00:00+00,0,441.3,62.9,4.9,4572
2013/03/30 23:00:00+00,0,0,68.3,2.8,4573
2013/04/04 13:00:00+00,0,59.8,61,4.1,4574
2013/04/08 03:00:00+00,0,0,64,5.3,4575
2013/04/12 12:00:00+00,1.6,172.1,92.6,10.7,4576
2013/04/14 01:00:00+00,0.6,0.5,98.1,12.2,4577
2005/06/04 13:00:00+00,0,597.9,63.3,17,4578
2005/06/03 13:00:00+00,0.8,283.1,56.8,17.4,4579
2006/04/02 00:00:00+00,0,-1.9,80.8,7.6,4580
2006/04/02 04:00:00+00,0,-2.5,84,6.8,4581
2006/04/05 18:00:00+00,0,23.6,50.1,7.5,4582
2006/04/06 01:00:00+00,0,-3.1,80.4,1.4,4583
2006/04/06 09:00:00+00,0,478.8,56.3,9.7,4584
2006/04/06 13:00:00+00,0,713.1,50.2,11.3,4585
2006/04/09 20:00:00+00,0,-3.3,76.7,4.4,4586
2006/04/10 13:00:00+00,0,580.3,31.3,12.9,4587
2006/04/21 04:00:00+00,0,-1.2,86.1,10.8,4588
2006/04/21 18:00:00+00,0,47.6,69.6,15.2,4589
2006/04/21 21:00:00+00,0,-0.8,81.3,12.2,4590
2006/04/22 15:00:00+00,0,382.5,56.5,18.3,4591
2006/04/28 08:00:00+00,0,491.7,55.8,14,4592
2006/04/28 12:00:00+00,0,490.7,44.1,16,4593
2005/06/24 14:00:00+00,0,646.6,62.3,24.6,4594
2005/06/26 01:00:00+00,0,-0.7,71.4,14.9,4595
2005/06/28 11:00:00+00,0,829.7,41.1,24.8,4596
2005/06/30 17:00:00+00,0,250.5,70.4,17.6,4597
2005/07/05 14:00:00+00,0.4,120.8,88.9,15.3,4598
2005/07/12 01:00:00+00,0,-1.6,61.7,21.1,4599
2013/01/13 10:00:00+00,0,105.4,77.5,2.8,4600
2012/03/11 14:00:00+00,0,454.3,53.3,19.6,4601
2006/10/21 18:00:00+00,0,-2.8,72.4,13.2,4602
